,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
0,384513078,20190415,,9451-00467-1,055-020444,16522634-7908065,,J165226.37-790806.6,5777080833915054976,34996444,,STAR,tmgaia2,253.109793440909,-79.1351465818344,tmgaia2,10.4757,0.0676619,-8.29869,0.0702511,gaia2,1.88304,0.0444999,gaia2,313.053956286923,-21.3809567728326,264.375919696396,-56.0260711710094,11.974,0.131,10.951,0.011,,,,,,,,,,,9.203,0.023,8.676,0.049,8.601,0.025,AAA-212-111-000-0-0,,8.52,0.023,8.573,0.021,8.495,0.021,8.401,0.307,10.6755,0.000239,10.0717,0.006,rered,gaia2,5042.0,122.0,,,,,4.93786,,,,,,GIANT,,,523.425,12.2925,0.0675316,0.000656731,,,,,,0.000653633,0.000659829,schlegel,,,,,,,,,,,12.009,12.576,bj2018,,,dered,11.202,0.000966,10.0239,0.000787,1,,tycho2v3,tycho2b3,,1.36102386496668,1.08934322150865,253.110032726698,-79.1351823123978,0.038409549833218,0.0313489663888714,0,0,1129329233
0,394561119,20190415,,9409-00088-1,039-006077,10222579-8213080,,J102225.86-821307.9,5192364501633274880,35333063,,STAR,tmgaia2,155.607574905166,-82.2188818087567,tmgaia2,9.06501,0.0446191,2.89563,0.0407739,gaia2,3.52605,0.0252945,gaia2,297.900921361322,-20.8470062257629,250.217289634934,-68.6345268213635,11.038,0.085,10.553,0.006,,,,,,,,,,,9.545,0.024,9.322,0.023,9.205,0.019,AAA-222-111-000-0-0,,9.156,0.023,9.18,0.02,9.158,0.026,9.053,0.361,10.3745,0.000367,10.0068,0.006,rered,gaia2,6501.0,138.874,4.07666,0.0890444,,,1.74836,0.0780452,1.33,0.213002,0.248862,0.0594494,DWARF,4.91901255,0.2322675,281.314,2.017,0.0739846,0.0100582046,253,0.0107102087,,,0.00159305311,0.0121878,0.00792861,schlegel,0.18077,0.245234,0.0679854,0.088105,0.0445581,0.0743407,0.0629748,0.115114,0.268033,0.196502,2.003,2.031,bj2018,127.445,150.304,dered,10.6582,0.001089,9.9577,0.000864,1,,tycho2v3,tycho2b3,,0.918177689803037,0.632408518598178,155.60786318476,-82.218869341558,0.0226008318023749,0.0228535680986438,1,0,712858617
0,295599256,20190415,,9290-01975-1,110-120623,18165317-6811517,,J181653.11-681151.9,6435813230961681152,32225159,,STAR,tmgaia2,274.221544316241,-68.1977192072362,tmgaia2,6.35495,0.0479256,-13.8501,0.0584241,gaia2,2.36981,0.0410847,gaia2,326.252615799545,-21.9454152184157,272.207839757608,-44.7907895686068,10.329,0.057,10.062,0.004,,,,,,,,,,,9.639,0.023,9.536,0.026,9.507,0.023,AAA-222-111-000-0-0,,9.373,0.023,9.388,0.021,9.334,0.034,8.676,0.388,10.0889,0.000327,9.941,0.006,rered,gaia2,8152.0,130.044,4.15162,0.072456,,,1.96177,0.0646482,1.99,0.287445,0.263577,0.0484395,DWARF,15.3125687,0.95768,417.08,7.204,0.0780968,0.01009547,337,0.116962157,,,0.0009152642,0.00959894,0.010592,schlegel,0.221068,0.353823,0.0646035,0.064693,0.0536148,0.0432641,0.0830975,0.0618145,0.942513,0.972847,7.082,7.326,bj2018,149.955,110.134,dered,10.2091,0.000626,9.89749,0.00058,1,,tycho2v3,tycho2b3,,0.897207415026149,0.906073135092189,274.221617986777,-68.197778839628,0.0150677047170839,0.0300844091879074,1,0,1469755735
0,50309953,20190415,,9353-00381-1,062-001348,02004732-7736368,,J020047.56-773637.2,4633543729768502912,34570192,,STAR,tmgaia2,30.1973221665765,-77.6102326104154,tmgaia2,58.003,0.0467905,-33.2501,0.0363758,gaia2,9.75219,0.0207263,gaia2,298.220760833622,-38.8765580830488,302.642466555229,-69.8913809309306,11.334,0.083,10.402,0.007,,,,,,,,,,,9.188,0.029,8.791,0.061,8.661,0.023,AAA-212-111-000-0-0,,8.6,0.023,8.657,0.02,8.61,0.023,8.974,0.357,10.2935,0.000406,9.7906,0.006,rered,gaia2,5411.0,130.633,4.49104,0.0828148,,,0.912171,0.0518744,0.94,0.127218,1.23851,0.285206,DWARF,0.642625034,0.02078235,102.238,0.2185,0.0188722,0.010395,76,0.037240833,,,0.00490836,0.01108,0.00971,schlegel,0.106021,0.148416,0.0501849,0.0535638,0.232026,0.338385,0.0721228,0.0935069,0.0208182,0.0207465,0.218,0.219,bj2018,130.681,130.585,dered,10.7146,0.00108,9.74694,0.00137,1,,tycho2v3,tycho2b3,,0.930922105093407,0.564074154830532,30.1984861025231,-77.6103757730469,0.0217124255441412,0.016767059604135,1,0,517363377
0,446549905,20190415,,8772-01894-1,157-201760,19071003-5841499,,J190710.02-584149.9,6633448315749609472,29555737,,STAR,tmgaia2,286.791796998098,-58.6972126560873,tmgaia2,3.87907,0.0679421,-6.84271,0.0626754,gaia2,4.07296,0.0443797,gaia2,337.789656925037,-24.9178612760139,280.675537570829,-35.8786480601932,10.547,0.068,10.136,0.005,,,,,,,,,,,9.248,0.022,9.099,0.022,9.036,0.021,AAA-222-111-000-0-0,,8.987,0.022,9.018,0.02,8.963,0.03,8.709,0.422,9.99935,0.000612,9.6789,0.006,rered,gaia2,6610.0,128.39,4.14593,0.0826669,,,1.6444,0.0680201,1.38,0.210113,0.310355,0.0669352,DWARF,4.65065432,0.238972,243.838,2.659,0.0278045,0.00991705,278,0.216635,,,0.00124178012,0.0080823,0.0117518,schlegel,0.202293,0.217933,0.0679814,0.0680588,0.057786,0.0760844,0.0812394,0.0840944,0.220595,0.257349,2.631,2.687,bj2018,115.892,140.888,dered,10.2468,0.000984,9.63804,0.000935,1,,tycho2v3,tycho2b3,,1.20869693421847,0.972110576793233,286.791829143624,-58.6972421177596,0.0358111783507045,0.0353205100979807,1,0,1650130580
0,412014494,20190415,95502,9071-00781-1,146-227984,19252967-6056276,,J192529.69-605627.6,6445176465824182272,31667771,,STAR,tmgaia2,291.373645292933,-60.9410058550068,tmgaia2,15.5167,0.0512482,-8.38665,0.0497828,gaia2,3.17244,0.0434962,gaia2,335.739002879822,-27.5540245777632,283.066755874323,-38.467691001707,10.026,0.01,9.71,0.03,,,,,,,,,,,9.055,0.024,8.953,0.023,8.892,0.023,AAA-122-111-000-0-0,,8.825,0.023,8.847,0.02,8.808,0.025,8.68,0.328,9.62501,0.000224,9.3871,0.006,rered,gaia2,7262.0,134.757,3.99636,0.0830033,,,2.12948,0.0836181,1.64,0.269953,0.169833,0.0371625,DWARF,11.3623266,0.6217725,312.461,4.28,0.0447423,0.01036951,269,0.003949623,,,0.00106774876,0.00939392,0.0113451,schlegel,0.212111,0.327796,0.0862508,0.0809854,0.0322911,0.0420339,0.0940562,0.0719505,0.544042,0.699503,4.222,4.338,bj2018,169.665,99.8489,dered,9.80602,0.000588,9.34518,0.000577,1,,hipvmag,apassdr9,,0.922050145723493,0.772096096012552,291.373782840084,-60.9410419642646,0.027705537793162,0.0267259701837611,1,0,1674103969
0,369864738,20190415,,9515-01159-1,014-002595,10543108-8716108,,J105431.01-871611.0,5188925744656638080,35441568,,STAR,tmgaia2,163.629388408692,-87.2696994539127,tmgaia2,-5.21531,0.043174,-8.35819,0.0424229,gaia2,3.3949,0.0225955,gaia2,301.464350598158,-24.7380376431147,263.230192977512,-67.1878713052656,10.392,0.056,9.908,0.004,,,,,,,,,,,9.003,0.044,8.83,0.027,8.739,0.02,AAA-112-111-000-0-0,,8.702,0.023,8.718,0.019,8.647,0.023,8.7,0.303,9.86639,0.000428,9.5162,0.006,rered,gaia2,6819.0,137.596,3.91688,0.0883474,,,2.20928,0.0914648,1.47,0.251326,0.136322,0.0316527,DWARF,9.507751,0.4730265,292.085,1.9425,0.119867,0.01002582,182,0.0352846645,,,0.00141796726,0.00960564,0.010446,schlegel,0.176413,0.326239,0.0867764,0.0961533,0.0331649,0.0301406,0.0937106,0.0829842,0.589319,0.356734,1.93,1.955,bj2018,139.602,135.591,dered,10.1403,0.000875,9.46831,0.001098,1,,tycho2v3,tycho2b3,,0.924869521303325,0.657929146227936,163.628917012704,-87.2697354406566,0.0213978336613738,0.0221866894041851,1,0,734668458
0,290348382,20190415,,,064-030465,21544944-7720120,,,6356417496318028928,,,STAR,tmgaia2,328.705970491484,-77.3367542998834,tmgaia2,247.896,0.186859,-157.626,0.158007,gaia2,41.8381,0.090793,gaia2,313.783399397187,-35.7941090829293,290.821856338157,-58.1975335536806,13.501,0.172,12.49,0.2,,,,,,,,,,,8.192,0.029,7.641,0.059,7.325,0.026,AAA-111-111-000-0-0,,,,,,,,,,10.8308,0.000877,9.66865,0.00728097,cdwrf,cdwrf,3469.0,157.0,4.70713,0.00943882,,,0.53475,0.0160898,0.531332,0.0204257,3.47467,0.180289,DWARF,0.03730899,0.009046824,23.8853,0.05215,0.0,0.0,80,7.821501,,,0.003952854,0.0,0.0,,,,,,,,,,,,0.052,0.0523,bj2018,,,cdwrf,12.1564,0.001976,9.72247,0.000985,1,,cdwrf,bpbj,cooldwarfs_v8,3.71035730361894,2.45032439574509,328.710839245266,-77.3374330116311,0.0771066706368216,0.0771828971423174,1,0,1717597183
0,409934330,20190415,99227,9315-01865-1,093-076554,20083548-7133088,,J200835.50-713308.8,6422184406377527936,34476883,,STAR,tmgaia2,302.147669127854,-71.552497043722,tmgaia2,4.3,1.6,12.5,1.4,tycho2,4.02,1.41,hip,323.484896694636,-31.7072026586023,285.120400454298,-49.7971710553344,8.02,0.0,7.89,0.03,,,,,,,,,,,7.575,0.023,7.532,0.024,7.523,0.018,AAA-111-111-000-0-0,,7.464,0.033,7.506,0.019,7.505,0.018,7.554,0.147,8.2106,0.001525,8.1129,0.0063,gbprp,,,,,,,,,,,,,,DWARF,,,174.475,,,,,,,,,,,,,,,,,,,,,,,,hip,,,,7.96468,0.00165,7.75308,0.003759,0,,hipvmag,apassdr9,,30.5702249744705,21.702461109398,302.147727635454,-71.5524432242861,0.254810421032714,0.326830544676421,1,0,1698188453
0,379286801,20190415,,8762-00916-1,176-212146,18531244-5454387,,J185312.44-545438.8,6650192366014887424,27088488,,STAR,tmgaia2,283.301871243283,-54.9107506874439,tmgaia2,-3.75801,0.0737562,-12.9157,0.0488631,gaia2,2.75733,0.0622738,gaia2,341.295234827051,-22.1518418200925,278.961193514162,-31.8845002471725,11.133,0.12,10.923,0.01,,,,,,,,,,,10.048,0.023,9.847,0.022,9.794,0.021,AAA-222-111-000-0-0,,9.752,0.023,9.757,0.02,9.712,0.038,9.104,,10.8253,0.000473,10.526,0.006,rered,gaia2,6829.0,136.818,4.20488,0.0900398,,,1.58581,0.0781507,1.47,0.259023,0.368607,0.088538,DWARF,4.927485,0.328056,359.215,8.103,0.0448864,0.009899645,384,0.0170777142,,,0.000776440836,0.0103725,0.00942679,schlegel,0.20199,0.316056,0.0608035,0.095498,0.0846854,0.0923906,0.0771385,0.102941,0.289106,0.367006,7.923,8.283,bj2018,154.12,119.517,dered,11.0468,0.001165,10.4756,0.000751,1,,tycho2v3,tycho2b3,,1.28884463503262,0.757960254658726,283.301843096336,-54.9108062967115,0.0365866231804818,0.0297024749897683,1,0,1616525111
0,304100538,20190415,,9348-00937-1,071-001502,01504795-7550554,,J015047.98-755055.5,4636943797678881408,34568113,,STAR,tmgaia2,27.6997875958083,-75.8487575073221,tmgaia2,10.497,0.0491229,-3.8357,0.0461721,gaia2,10.5624,0.0275391,gaia2,298.192142173093,-40.7284542897021,307.565013058915,-69.203169885894,10.95,0.068,10.24,0.005,,,,,,,,,,,8.918,0.023,8.554,0.044,8.467,0.021,AAA-112-111-000-0-0,,8.436,0.023,8.481,0.02,8.431,0.021,8.318,0.17,10.0018,0.000727,9.5268,0.006,gbprp,gaia2,5501.0,129.868,4.50581,0.0809809,,,0.906282,0.048892,0.96,0.127186,1.28968,0.290763,DWARF,0.6776224,0.0162821,94.4178,0.24735,0.0,0.0,111,0.0242425967,,,0.00566624245,0.0,0.0,,0.12052,0.133852,0.0560673,0.0417166,0.3138,0.267726,0.0872252,0.0747367,0.0188112,0.013753,0.2467,0.248,bj2018,122.026,137.711,dered0,10.3953,0.002725,9.4844,0.002281,1,,tycho2v3,tycho2b3,,0.96555143680388,0.716026847281801,27.6999724575076,-75.8487740222124,0.0244264946832234,0.0226804740980654,1,0,516822905
0,295541511,20190415,,,118-144923,18142452-6625113,,J181424.50-662511.7,6436995652638923392,31973885,,STAR,tmgaia2,273.602225537446,-66.4198078008431,tmgaia2,-15.32,0.0360594,-38.6426,0.0411007,gaia2,5.93799,0.0322647,gaia2,327.975549432355,-21.1393206133173,271.969579147779,-43.0051531627667,11.7,0.008,11.016,0.023,,,,,,,,,,,9.77,0.022,9.474,0.027,9.385,0.022,AAA-222-111-000-0-0,,9.364,0.022,9.409,0.021,9.336,0.033,8.93,0.423,10.8621,0.00032,10.4055,0.006,rered,gaia2,5731.0,132.827,4.42588,0.0819357,,,1.02422,0.0515452,1.02,0.131252,0.949323,0.209134,DWARF,1.01954675,0.03562475,167.598,0.913,0.0289609,0.009926875,383,0.0452268235,,,0.00181313127,0.00990123,0.00995252,schlegel,0.122816,0.139689,0.0449427,0.0581477,0.190776,0.227492,0.0681018,0.0957695,0.0362838,0.0349657,0.908,0.918,bj2018,123.051,142.603,dered,11.2294,0.000844,10.3569,0.000522,1,,ucac4,apassdr9,,0.668274141281925,0.637473472693052,273.602060647945,-66.4199741787926,0.018026054781227,0.0229325485853086,1,0,1459198821
0,90919952,20190415,,,227-177179,18294390-4437317,,J182943.90-443731.7,6709589289823952256,21758851,,STAR,tmgaia2,277.432939871361,-44.625484378492,tmgaia2,-0.539582,1.06345,-5.00339,1.06342,hsoy,,,,350.141510420212,-15.0945668679857,275.672581778614,-21.3324592040261,12.435,0.016,11.387,0.034,,,,,,,,,,,9.597,0.023,9.055,0.024,8.944,0.023,AAA-222-111-000-0-0,,8.846,0.022,8.957,0.019,8.845,0.029,8.397,,11.1292,0.000412,10.5084,0.006,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.685,0.001968,10.458,0.001015,0,,ucac4,apassdr9,,17.8232303561696,16.4885260118957,277.432936607127,-44.6255059208658,0.444373735707411,0.426463814246981,0,0,1526502295
0,261369656,20190415,,8389-01929-1,219-178416,19302512-4616406,,J193025.14-461640.8,6660655834058823680,24441290,,STAR,tmgaia2,292.604695671997,-46.2779489403785,tmgaia2,19.1364,0.0595584,-29.0922,0.0412296,gaia2,2.34452,0.0392564,gaia2,352.042183068494,-25.7000905443312,286.927563007334,-24.1582304430122,11.342,0.134,10.937,0.009,,,,,,,,,,,10.006,0.024,9.777,0.024,9.703,0.021,AAA-222-111-000-0-0,,9.659,0.023,9.676,0.02,9.607,0.04,8.994,0.396,10.8533,0.000494,10.5024,0.006,rered,spect,6456.0,127.183,3.92404,0.0904889,-0.42,0.12,2.06848,0.0995326,1.31,0.210742,0.148018,0.0363391,DWARF,6.696571,0.399765,421.518,7.0305,0.0503127,0.0102713248,295,0.0175043773,,,0.000494656153,0.00941205,0.0111306,schlegel,0.179564,0.24192,0.102938,0.0961271,0.0293145,0.0433637,0.108072,0.0729058,0.399755,0.399775,6.916,7.145,bj2018,130.78,123.586,spect,11.1173,0.001035,10.4501,0.000998,1,,tycho2v3,tycho2b3,,1.00432547048678,0.639501425653478,292.604814881387,-46.2780741985248,0.0286660259577038,0.0237891478492061,1,0,1678565137
0,143257766,20190415,,8389-00736-1,221-179055,19333340-4553336,,J193333.46-455332.0,6660763551837921792,24445253,,STAR,tmgaia2,293.389202368697,-45.892684160079,tmgaia2,11.1835,0.0896745,3.97777,0.0587527,gaia2,2.56201,0.0603567,gaia2,352.596274380398,-26.1429737102774,287.586315824616,-23.8711547020854,11.116,0.135,10.562,0.009,,,,,,,,,,,10.049,0.055,9.958,0.068,9.929,0.053,AAA-222-222-ccc-0-0,,9.255,0.022,9.265,0.019,9.41,0.035,8.339,,10.6413,0.00036,10.4063,0.006,rered,gaia2,7301.0,141.518,4.22579,0.0841366,,,1.64013,0.0721885,1.65,0.27248,0.373979,0.0823861,DWARF,6.88623238,0.4627565,386.323,9.084,0.0483461,0.0102316,242,0.559055,,,0.0006784461,0.0090462,0.011417,schlegel,0.172985,0.371976,0.068591,0.0757859,0.0675321,0.0972401,0.0703392,0.0979339,0.447371,0.478142,8.874,9.294,bj2018,158.909,124.128,dered,10.8172,0.000905,10.3611,0.0011,1,,tycho2v3,tycho2b3,,1.51004725574554,0.911365979473301,293.389271550982,-45.8926670335901,0.0444685289169796,0.0356908511023189,1,0,1680653697
0,24094603,20190415,,8344-00383-1,220-161678,17583567-4603555,,J175835.68-460355.1,5954338566649024256,24236901,,STAR,gaia2,269.648627268882,-46.0655130199269,gaia2,2.30732,0.0790744,-2.23964,0.0685013,gaia2,2.92625,0.0607138,gaia2,346.375184036159,-10.7921985462264,269.735876266223,-22.626553806727,12.045,0.262,11.633,0.019,,,,,,,,,,,10.311,0.03,10.047,0.037,9.89,0.03,EEE-222-111-000-0-0,,9.642,0.023,9.689,0.02,9.705,0.05,8.978,,11.4941,0.000333,11.0605,0.006,rered,gaia2,5966.0,131.162,,,,,,,,,,,,,,338.644,7.02,0.0491761,0.01042415,,,SPLIT,,,0.0106808,0.0101675,schlegel,,,,,,,,,,,6.877,7.163,bj2018,,,dered,11.8152,0.002304,10.9888,0.006279,1,,tycho2v3,tycho2b3,,1.33247260354136,1.06274442999503,269.648641586823,-46.0655226628223,0.0415514015318927,0.0454958465624421,1,0,1389438283
0,304774444,20190415,,8385-00220-1,189-190072,18452866-5215460,,J184528.66-521546.3,6654660295934674176,25111739,,STAR,tmgaia2,281.369451666297,-52.2628204139392,tmgaia2,4.1,3.2,-24.9,3.0,tycho2,,,,343.641438044993,-20.2697285340473,277.939847028154,-29.136448731568,11.38,0.116,10.811,0.008,,,,,,,,,,,9.788,0.026,9.544,0.022,9.527,0.023,AAA-222-111-000-0-0,,9.436,0.023,9.461,0.021,9.432,0.038,8.287,,10.6607,0.003296,10.2934,0.0069,gbprp,splin,6317.0,,,,,,1.38498,,,,,,DWARF,,,249.826,,,,456,0.01525244,,,0.00108985824,,,,,,,,,,,,,,,,,,,dered,10.9293,0.003182,10.2333,0.00264,0,,tycho2v3,tycho2b3,,55.2542904975509,46.5038759716894,281.369480508804,-52.2629276222769,0.546849997892999,0.600400191766723,1,-1,1589833177
0,469782185,20190415,,,264-179985,19293398-3718143,,J192933.96-371814.4,6739212263369287552,19469858,,STAR,tmgaia2,292.39161602769,-37.304015549033,tmgaia2,-20.5188,0.149957,1.56855,0.137994,gaia2,6.14859,0.0834435,gaia2,1.50645902793405,-23.177387043168,288.306924278953,-15.277060954374,,,11.154,0.034,,,,,,,,,,,9.412,0.024,9.036,0.024,8.921,0.02,AAA-222-111-000-0-0,,8.843,0.023,8.849,0.02,8.791,0.026,8.891,0.513,10.7853,0.00033,10.2398,0.006,rered,gaia2,5471.0,127.715,4.23201,0.0811168,,,1.24212,0.0664824,0.96,0.122093,0.500934,0.11473,DWARF,1.24534178,0.05568885,161.932,2.2055,0.0992125,0.01017761,280,0.0142519223,,,0.001183026,0.0111182,0.00923702,schlegel,0.110104,0.134082,0.0709156,0.0620492,0.124166,0.105295,0.0963579,0.0658758,0.0595309,0.0518468,2.176,2.235,bj2018,108.584,146.847,dered,11.2363,0.001181,10.1849,0.001182,1,,ucac4,,,2.45436957754429,2.1401864571114,292.391504962327,-37.3040087956057,0.0764623189249134,0.0739926790571262,1,0,1677631113
0,128790976,20190415,98516,7959-01223-1,231-178897,20005103-4358550,,J200051.07-435856.4,6685705320278556544,21950415,,STAR,tmgaia2,300.21258554306,-43.9820155446866,tmgaia2,57.283,0.135754,-119.195,0.113188,gaia2,13.1801,0.105369,gaia2,355.792269514786,-30.5077487416301,293.152973173501,-22.9411420041282,8.014,0.006,7.66,0.03,,,,,,,,,,,6.794,0.019,6.629,0.042,6.532,0.023,AAA-111-111-000-0-0,,6.483,0.08,6.435,0.024,6.513,0.015,6.477,0.062,7.53876,0.000361,7.2235,0.006,gbprp,spect,6690.0,119.874,4.2411,0.0888219,,,1.49495,0.0671306,1.42,0.237426,0.425017,0.098036,DWARF,4.03324032,0.1761075,75.7145,0.60865,0.0,0.0,207,0.003492066,,,0.00360353058,0.0,0.0,,0.207244,0.267608,0.0484407,0.0858206,0.074025,0.122047,0.0646107,0.113033,0.191081,0.161134,0.6038,0.6135,bj2018,106.445,133.304,spect,7.78972,0.001926,7.19293,0.002996,1,,hipvmag,apassdr9,,2.27040677755835,1.75567730300052,300.212928302373,-43.9825287458975,0.0709088475392467,0.0665906065086052,1,0,1695247887
0,80166433,20190415,,8391-01818-1,219-180298,19530902-4622120,,J195309.04-462211.9,6671903803650271232,24471208,,STAR,tmgaia2,298.287637730655,-46.3700211130228,tmgaia2,11.2403,0.0907122,6.89512,0.0742774,gaia2,4.18247,0.076954,gaia2,352.81239096869,-29.5651208463184,291.146323516419,-24.9858816132765,8.347,0.027,8.181,0.002,,,,,,,,,,,7.838,0.018,7.801,0.047,7.771,0.031,AAA-111-111-000-0-0,,7.722,0.028,7.741,0.02,7.764,0.019,7.596,0.142,8.14622,0.000399,8.0465,0.006,rered,gaia2,8271.0,143.911,3.94873,0.0715144,,,2.50273,0.0856759,2.03,0.298703,0.129495,0.0240805,DWARF,26.40924,1.690755,237.593,4.3795,0.02553,0.0103227254,211,0.00107889983,,,0.00135619671,0.00962785,0.0110176,schlegel,0.212662,0.384743,0.0983663,0.0729854,0.0288959,0.0192651,0.065433,0.0775958,1.50961,1.8719,4.3,4.459,bj2018,171.646,116.177,dered,8.23663,0.001637,8.01647,0.001875,1,,tycho2v3,tycho2b3,,1.53046271755148,1.15227732695879,298.287707869571,-46.3699914257218,0.0522799075675054,0.0474556530163203,1,0,1692081489
0,405862830,20190415,,7914-01572-1,232-159926,18361497-4337143,,J183614.98-433714.2,6710155125991377024,21776619,,STAR,tmgaia2,279.062432912426,-43.6206522283363,tmgaia2,6.13836,0.0833138,10.7546,0.0783708,gaia2,10.1951,0.0458712,gaia2,351.575600463804,-15.7778569163279,276.987704155441,-20.4009490009282,12.067,0.239,11.002,0.022,,,,,,,,,,,9.655,0.026,9.17,0.023,9.07,0.021,AAA-222-111-000-0-0,,8.999,0.024,9.057,0.021,9.009,0.033,8.256,,10.9183,0.000658,10.3579,0.0061,gbprp,spect,5107.77,114.979,4.64113,0.0812615,0.0964554,0.0665523,0.73404,0.0411332,0.86,0.106524,2.1744,0.497182,DWARF,0.33041507,0.00840387,97.8115,0.44215,0.0,0.0,1004,0.07519895,,,0.002478288,0.0,0.0,,0.0865693,0.126479,0.0483774,0.0338889,0.497162,0.497201,0.0768479,0.0856751,0.00789982,0.00890792,0.4402,0.4441,bj2018,104.797,125.162,spect,11.4019,0.001854,10.3096,0.000795,1,,tycho2v3,tycho2b3,,1.39177681611642,1.21572678962706,279.06246942051,-43.620605923814,0.0486029063066776,0.0487891505373309,1,0,1553753050
0,269450900,20190415,95774,7436-00542-1,270-187495,19284686-3600008,,J192846.86-360000.9,6742628068041470208,19468812,,STAR,tmgaia2,292.1952865287,-36.0002596509529,tmgaia2,1.90932,0.135427,-0.117388,0.0865698,gaia2,5.59861,0.065456,gaia2,2.80373568464469,-22.6327620314136,288.356269104169,-13.9646942407386,7.521,0.0,7.46,0.03,,,,,,,,,,,7.062,0.027,7.039,0.031,7.015,0.021,AAA-111-111-000-0-0,,6.965,0.052,6.968,0.021,6.995,0.017,6.547,0.073,7.42065,0.000406,7.3163,0.006,rered,gaia2,8688.0,164.998,3.93129,0.0686201,,,2.64617,0.0830802,2.18,0.306928,0.117654,0.0203205,DWARF,35.9424667,2.203765,177.741,2.084,0.0925484,0.00950879,337,0.0121189868,,,0.00144864968,0.00932035,0.00969723,schlegel,0.239752,0.374103,0.0603975,0.105763,0.0145749,0.0260661,0.0815198,0.0557204,1.54266,2.86487,2.06,2.108,bj2018,162.223,167.773,dered,7.51964,0.001708,7.27701,0.001647,1,,hipvmag,apassdr9,,2.20813375958471,1.34276705520518,292.195296690057,-36.0002601563739,0.0660563023215183,0.0501050564991652,1,0,1676936248
0,425721385,20190415,,7926-00938-1,235-177218,19190280-4304263,,J191902.82-430426.8,6712869888915011712,21888676,,STAR,tmgaia2,289.761698616284,-43.0739838314753,tmgaia2,17.1048,0.0696313,-55.5799,0.0597349,gaia2,4.46645,0.0628526,gaia2,354.872588438707,-22.925752885801,285.306782129828,-20.6791471554281,10.872,0.088,10.27,0.006,,,,,,,,,,,9.195,0.024,8.942,0.027,8.871,0.021,AAA-122-111-000-0-0,,8.807,0.023,8.834,0.02,8.803,0.027,8.808,0.441,10.1188,0.000382,9.7298,0.006,rered,gaia2,6209.0,130.976,4.08723,0.0835195,,,1.63378,0.0761307,1.19,0.168039,0.272875,0.0613744,DWARF,3.57413173,0.1856455,222.529,3.137,0.0381593,0.010279255,391,0.0242158957,,,0.00113504706,0.00895721,0.0116013,schlegel,0.133229,0.202848,0.0761387,0.0761226,0.0491339,0.0736149,0.0652431,0.101796,0.173294,0.197997,3.093,3.181,bj2018,120.048,141.904,dered,10.4227,0.000913,9.68355,0.001259,1,,tycho2v3,tycho2b3,,1.16095440814648,0.927162891133448,289.76179943551,-43.0742231338687,0.0390600500475172,0.0485486910537448,1,0,1667432685
0,91576611,20190415,,6872-01064-1,304-249042,18563788-2923538,,J185637.90-292353.9,6761646114530371200,14639346,,STAR,tmgaia2,284.157870367311,-29.398293318324,tmgaia2,17.8825,0.087712,-14.7635,0.0801991,gaia2,4.01383,0.047093,gaia2,6.76974174995954,-13.9692995994948,282.386462945214,-6.56575701730254,9.52,0.039,9.114,0.003,,,,,,,,,,,8.4,0.021,8.316,0.027,8.233,0.021,AAA-111-111-000-0-0,,8.183,0.023,8.177,0.02,8.206,0.024,8.247,0.379,9.05158,0.000307,8.7823,0.0066,rered,spect,7101.94,165.949,3.90516,0.0981774,,,2.31936,0.145859,1.577,0.264337,0.126394,0.0337257,DWARF,12.3293028,1.11013448,247.414,2.905,0.0547077,0.03083215,1808,0.243377745,,,0.0009879745,0.0298924,0.0317719,panstarrs,0.211453,0.317221,0.145815,0.145904,0.0248123,0.0426392,0.0868618,0.109493,0.956379,1.26389,2.871,2.939,bj2018,188.149,143.75,spect,9.26435,0.003154,8.74634,0.003922,1,,tycho2v3,tycho2b3,,1.40626036970571,1.24382204495089,284.15795874149,-29.3983568834229,0.0450900909421662,0.0427826109676631,1,0,1626197187
